step,generated_token,layer,head,image_attention,text_attention,image_attention_pct,text_attention_pct
1, virtual,19,1,0.66015625,0.0120849609375,98.2022879970946,1.7977120029053932
1, virtual,19,2,0.3671875,0.005126953125,98.62295081967213,1.377049180327869
1, virtual,19,3,0.04736328125,0.01318359375,78.2258064516129,21.774193548387096
1, virtual,19,4,0.345703125,0.00811767578125,97.70570984992237,2.294290150077626
1, virtual,19,5,0.57421875,0.1162109375,83.16831683168317,16.831683168316832
1, virtual,19,6,0.1396484375,0.023193359375,85.75712143928035,14.24287856071964
1, virtual,19,7,0.275390625,0.006439208984375,97.71521386031402,2.284786139685977
1, virtual,20,0,0.057861328125,0.0263671875,68.69565217391305,31.30434782608696
1, virtual,20,1,0.0208740234375,0.0240478515625,46.46739130434783,53.53260869565217
1, virtual,20,2,0.388671875,0.023681640625,94.25695677915927,5.743043220840734
1, virtual,20,3,0.93359375,0.018310546875,98.07642985380866,1.923570146191331
1, virtual,20,4,0.083984375,0.052734375,61.42857142857143,38.57142857142858
1, virtual,20,5,0.1318359375,0.03369140625,79.64601769911505,20.353982300884958
1, virtual,20,6,0.275390625,0.022216796875,92.53486464315013,7.465135356849877
1, virtual,20,7,0.484375,0.03271484375,93.67327667610954,6.326723323890462
1, virtual,21,0,0.875,0.027587890625,96.94346767649445,3.056532323505545
1, virtual,21,1,0.64453125,0.005523681640625,99.15027463499366,0.8497253650063378
1, virtual,21,2,0.08740234375,0.005157470703125,94.42795911638642,5.572040883613584
1, virtual,21,3,0.40625,0.0625,86.66666666666667,13.333333333333334
1, virtual,21,4,0.2421875,0.042724609375,85.00428449014568,14.995715509854326
1, virtual,21,5,0.76171875,0.005706787109375,99.25637252952639,0.7436274704736151
1, virtual,21,6,0.046142578125,0.0125732421875,78.5862785862786,21.413721413721415
1, virtual,21,7,0.046630859375,0.0181884765625,71.939736346516,28.06026365348399
1, virtual,22,0,0.67578125,0.0140380859375,97.96496195363652,2.0350380463634754
1, virtual,22,1,0.9453125,0.003662109375,99.61409827630563,0.3859017236943658
1, virtual,22,2,0.66015625,0.00543212890625,99.18386061439706,0.8161393856029344
1, virtual,22,3,0.28125,0.02197265625,92.7536231884058,7.246376811594203
1, virtual,22,4,0.80078125,0.0022125244140625,99.72446555819478,0.2755344418052257
1, virtual,22,5,0.466796875,0.008056640625,98.30334190231362,1.6966580976863752
1, virtual,22,6,0.58203125,0.0194091796875,96.77288410797645,3.227115892023544
1, virtual,22,7,0.455078125,0.0150146484375,96.80602440924434,3.193975590755648
1, virtual,23,0,0.671875,0.01556396484375,97.73594956938648,2.2640504306135134
1, virtual,23,1,0.453125,0.021240234375,95.52238805970148,4.477611940298507
1, virtual,23,2,0.6484375,0.002899169921875,99.55488919083541,0.4451108091645973
1, virtual,23,3,0.87890625,0.012451171875,98.60312243221036,1.3968775677896468
1, virtual,23,4,0.35546875,0.009521484375,97.3913043478261,2.608695652173913
1, virtual,23,5,0.58203125,0.00732421875,98.75724937862469,1.2427506213753108
1, virtual,23,6,0.390625,0.01483154296875,96.34201415023333,3.657985849766672
1, virtual,23,7,0.484375,0.003662109375,99.2496248124062,0.750375187593797
1, virtual,24,0,0.232421875,0.369140625,38.63636363636363,61.36363636363637
1, virtual,24,1,0.6171875,0.0115966796875,98.15569792273345,1.8443020772665502
1, virtual,24,2,0.578125,0.0181884765625,96.94984646878198,3.0501535312180144
1, virtual,24,3,0.859375,0.0108642578125,98.75157806143919,1.248421938560808
1, virtual,24,4,0.07861328125,0.01007080078125,88.64418444597385,11.355815554026153
1, virtual,24,5,0.6328125,0.01251220703125,98.06109902582048,1.9389009741795138
1, virtual,24,6,0.28125,0.0311279296875,90.03516998827668,9.964830011723329
1, virtual,24,7,0.55859375,0.0260009765625,95.55230737105867,4.447692628941324
1, virtual,25,0,0.2412109375,0.045654296875,84.08510638297872,15.914893617021278
1, virtual,25,1,0.2890625,0.019287109375,93.74505146476643,6.25494853523357
1, virtual,25,2,0.8515625,0.005828857421875,99.3201637302011,0.6798362697988966
1, virtual,25,3,0.3828125,0.007537841796875,98.0689547337972,1.9310452662027986
1, virtual,25,4,0.8046875,0.01123046875,98.62357869539198,1.3764213046080191
1, virtual,25,5,0.43359375,0.004791259765625,98.90706578489385,1.0929342151061607
1, virtual,25,6,0.33984375,0.01239013671875,96.4824120603015,3.5175879396984926
1, virtual,25,7,0.015625,0.0009765625,94.11764705882352,5.88235294117647
2, Coke,0,0,0.054931640625,0.00016880035400390625,99.6936497222078,0.30635027779220103
2, Coke,0,1,0.1953125,0.13671875,58.82352941176471,41.17647058823529
2, Coke,0,2,0.421875,0.1484375,73.97260273972603,26.027397260273972
2, Coke,0,3,0.546875,0.146484375,78.87323943661971,21.12676056338028
2, Coke,0,4,0.0186767578125,0.271484375,6.4366848969289014,93.5633151030711
2, Coke,0,5,0.0120849609375,0.1982421875,5.745792222867093,94.2542077771329
2, Coke,0,6,0.2490234375,0.365234375,40.54054054054054,59.45945945945946
2, Coke,0,7,0.02685546875,0.1513671875,15.068493150684931,84.93150684931507
2, Coke,1,0,0.10546875,0.275390625,27.692307692307693,72.3076923076923
2, Coke,1,1,0.0179443359375,0.44140625,3.906457613606165,96.09354238639384
2, Coke,1,2,0.005340576171875,0.003875732421875,57.94701986754966,42.05298013245033
2, Coke,1,3,0.0177001953125,0.0208740234375,45.88607594936709,54.11392405063291
2, Coke,1,4,0.1083984375,0.0029144287109375,97.38176833447567,2.618231665524332
2, Coke,1,5,0.0145263671875,0.00238037109375,85.92057761732852,14.079422382671481
2, Coke,1,6,0.90625,0.041259765625,95.64545220304045,4.3545477969595465
2, Coke,1,7,0.134765625,0.05859375,69.6969696969697,30.303030303030305
2, Coke,2,0,0.019287109375,0.00439453125,81.44329896907216,18.556701030927837
2, Coke,2,1,0.0072021484375,0.0009613037109375,88.22429906542057,11.775700934579438
2, Coke,2,2,0.6640625,0.05517578125,92.3285811269518,7.671418873048201
2, Coke,2,3,0.171875,0.056396484375,75.29411764705883,24.705882352941178
2, Coke,2,4,0.0230712890625,0.00131988525390625,94.58867688457929,5.411323115420707
2, Coke,2,5,0.0002727508544921875,1.3887882232666016e-05,95.15491786234145,4.845082137658556
2, Coke,2,6,0.021484375,0.0023040771484375,90.31430404105195,9.685695958948044
2, Coke,2,7,0.068359375,0.28125,19.553072625698324,80.44692737430168
2, Coke,3,0,0.048583984375,0.03271484375,59.75975975975976,40.24024024024024
2, Coke,3,1,0.09130859375,0.08935546875,50.54054054054053,49.45945945945946
2, Coke,3,2,0.000736236572265625,0.00042724609375,63.278688524590166,36.721311475409834
2, Coke,3,3,0.01507568359375,0.006683349609375,69.28471248246845,30.715287517531557
2, Coke,3,4,0.07275390625,0.00762939453125,90.50873196659074,9.491268033409265
2, Coke,3,5,0.0086669921875,0.0020294189453125,81.02710413694722,18.972895863052784
2, Coke,3,6,0.00823974609375,0.00970458984375,45.91836734693878,54.08163265306123
2, Coke,3,7,0.01507568359375,0.003082275390625,83.02521008403362,16.974789915966387
2, Coke,4,0,0.04052734375,0.023681640625,63.11787072243346,36.88212927756654
2, Coke,4,1,0.04638671875,0.0546875,45.893719806763286,54.106280193236714
2, Coke,4,2,0.1171875,0.1103515625,51.50214592274678,48.497854077253216
2, Coke,4,3,0.01953125,0.1474609375,11.695906432748536,88.30409356725146
2, Coke,4,4,0.10498046875,0.0111083984375,90.4311251314406,9.568874868559412
2, Coke,4,5,0.00095367431640625,0.0123291015625,7.179781734635267,92.82021826536473
2, Coke,4,6,0.451171875,0.0654296875,87.33459357277883,12.665406427221171
2, Coke,4,7,0.07275390625,0.3828125,15.969989281886388,84.03001071811362
2, Coke,5,0,0.03173828125,0.000614166259765625,98.10163895767009,1.898361042329914
2, Coke,5,1,0.06640625,0.050048828125,57.023060796645694,42.9769392033543
2, Coke,5,2,0.94921875,0.006622314453125,99.3071741004438,0.6928258995562083
2, Coke,5,3,0.439453125,0.10400390625,80.86253369272237,19.137466307277627
2, Coke,5,4,0.0021820068359375,8.821487426757812e-05,96.11426170972484,3.8857382902751523
2, Coke,5,5,0.095703125,0.06396484375,59.9388379204893,40.0611620795107
2, Coke,5,6,0.427734375,0.072265625,85.546875,14.453125
2, Coke,5,7,0.060302734375,0.2275390625,20.949957591178965,79.05004240882103
2, Coke,6,0,0.00701904296875,0.003326416015625,67.84660766961652,32.15339233038348
2, Coke,6,1,0.173828125,0.07373046875,70.21696252465483,29.78303747534517
2, Coke,6,2,0.1884765625,0.0238037109375,88.78665899942496,11.213341000575044
2, Coke,6,3,0.047119140625,0.00347900390625,93.124246079614,6.875753920386007
2, Coke,6,4,0.095703125,0.01129150390625,89.4466628636623,10.553337136337706
2, Coke,6,5,0.40625,0.0634765625,86.48648648648648,13.513513513513514
2, Coke,6,6,0.1767578125,0.12158203125,59.247135842880525,40.752864157119475
2, Coke,6,7,0.023193359375,0.04248046875,35.31598513011153,64.68401486988847
2, Coke,7,0,0.185546875,0.036376953125,83.6083608360836,16.39163916391639
2, Coke,7,1,0.494140625,0.0380859375,92.84403669724772,7.155963302752294
2, Coke,7,2,0.55859375,0.0869140625,86.535552193646,13.464447806354011
2, Coke,7,3,0.29296875,0.056640625,83.79888268156425,16.201117318435752
2, Coke,7,4,0.030517578125,0.00060272216796875,98.06325079676391,1.9367492032360873
2, Coke,7,5,0.1943359375,0.232421875,45.53775743707094,54.46224256292906
2, Coke,7,6,0.00159454345703125,0.0034027099609375,31.90839694656489,68.09160305343511
2, Coke,7,7,0.03173828125,0.08935546875,26.209677419354836,73.79032258064517
2, Coke,8,0,0.66015625,0.0111083984375,98.3451536643026,1.6548463356973995
2, Coke,8,1,0.8046875,0.0004329681396484375,99.94622318562477,0.0537768143752295
2, Coke,8,2,0.2109375,0.0242919921875,89.67306694343539,10.326933056564608
2, Coke,8,3,0.58984375,0.0211181640625,96.54345654345654,3.4565434565434567
2, Coke,8,4,0.953125,0.00628662109375,99.34474203193588,0.6552579680641263
2, Coke,8,5,0.30078125,0.0140380859375,95.54090732842187,4.459092671578131
2, Coke,8,6,0.44140625,0.0096435546875,97.86197564276048,2.138024357239513
2, Coke,8,7,0.15234375,0.052490234375,74.37425506555422,25.62574493444577
2, Coke,9,0,0.1494140625,0.12109375,55.23465703971119,44.765342960288805
2, Coke,9,1,0.0771484375,0.0576171875,57.2463768115942,42.7536231884058
2, Coke,9,2,0.71875,0.017578125,97.61273209549071,2.3872679045092835
2, Coke,9,3,0.6328125,0.111328125,85.03937007874016,14.960629921259844
2, Coke,9,4,0.09423828125,0.07373046875,56.104651162790695,43.895348837209305
2, Coke,9,5,0.2060546875,0.0086669921875,95.96361569073338,4.036384309266629
2, Coke,9,6,0.69921875,0.0291748046875,95.99463717110775,4.005362828892241
2, Coke,9,7,0.91015625,0.0167236328125,98.19570657184249,1.8042934281575134
2, Coke,10,0,0.0810546875,0.034912109375,69.89473684210526,30.105263157894736
2, Coke,10,1,0.2255859375,0.0189208984375,92.26160758861708,7.738392411382926
2, Coke,10,2,0.3515625,0.053466796875,86.79927667269439,13.200723327305605
2, Coke,10,3,0.62109375,0.09765625,86.41304347826086,13.586956521739129
2, Coke,10,4,0.63671875,0.0576171875,91.70182841068917,8.29817158931083
2, Coke,10,5,0.439453125,4.6253204345703125e-05,99.9894759340651,0.010524065934900515
2, Coke,10,6,0.486328125,0.1328125,78.54889589905363,21.451104100946374
2, Coke,10,7,0.2314453125,0.017822265625,92.85014691478942,7.149853085210578
2, Coke,11,0,0.208984375,0.1748046875,54.4529262086514,45.5470737913486
2, Coke,11,1,0.169921875,0.040771484375,80.64889918887602,19.351100811123985
2, Coke,11,2,0.0927734375,0.03515625,72.51908396946564,27.480916030534353
2, Coke,11,3,0.5859375,0.0029449462890625,99.49990930997849,0.5000906900215065
2, Coke,11,4,0.52734375,0.0235595703125,95.72346554398405,4.276534456015954
2, Coke,11,5,0.2216796875,0.030517578125,87.89932236205227,12.100677637947726
2, Coke,11,6,0.94921875,0.0007781982421875,99.91808413241459,0.08191586758540934
2, Coke,11,7,0.8046875,0.0302734375,96.37426900584796,3.625730994152047
2, Coke,12,0,0.7890625,0.0164794921875,97.9542354902258,2.0457645097742083
2, Coke,12,1,0.59375,0.00714111328125,98.81157948197054,1.1884205180294565
2, Coke,12,2,0.6640625,0.015625,97.70114942528735,2.2988505747126435
2, Coke,12,3,0.890625,0.003021240234375,99.66191988525766,0.338080114742342
2, Coke,12,4,0.75,0.01361083984375,98.21756853968508,1.782431460314923
2, Coke,12,5,0.734375,0.025390625,96.65809768637533,3.3419023136246784
2, Coke,12,6,0.026611328125,0.0020904541015625,92.71664008506114,7.283359914938862
2, Coke,12,7,0.12109375,0.0947265625,56.10859728506787,43.89140271493213
2, Coke,13,0,0.095703125,0.0086669921875,91.69590643274854,8.304093567251462
2, Coke,13,1,0.244140625,0.02099609375,92.08103130755065,7.918968692449356
2, Coke,13,2,0.75,0.0157470703125,97.94356767097084,2.056432329029173
2, Coke,13,3,0.447265625,0.0634765625,87.5717017208413,12.4282982791587
2, Coke,13,4,0.1337890625,0.15234375,46.75767918088737,53.242320819112635
2, Coke,13,5,0.1396484375,0.109375,56.07843137254902,43.92156862745098
2, Coke,13,6,0.310546875,0.0927734375,76.99757869249395,23.002421307506054
2, Coke,13,7,0.30078125,0.07763671875,79.48387096774194,20.516129032258064
2, Coke,14,0,0.06298828125,0.0022735595703125,96.51624970773906,3.4837502922609307
2, Coke,14,1,0.08349609375,0.005340576171875,93.98832016489179,6.01167983510821
2, Coke,14,2,0.69921875,0.013427734375,98.11579307982186,1.884206920178143
2, Coke,14,3,0.310546875,0.0166015625,94.92537313432837,5.074626865671641
2, Coke,14,4,0.95703125,0.000682830810546875,99.92870201825069,0.07129798174930993
2, Coke,14,5,0.75,0.006011962890625,99.20477939692407,0.7952206030759295
2, Coke,14,6,0.451171875,0.02783203125,94.18960244648318,5.81039755351682
2, Coke,14,7,0.54296875,0.017333984375,96.90631808278867,3.093681917211329
2, Coke,15,0,0.2060546875,0.00714111328125,96.65044374463211,3.349556255367878
2, Coke,15,1,0.28515625,0.00341796875,98.81556683587141,1.1844331641285957
2, Coke,15,2,0.1689453125,0.0228271484375,88.0967536600891,11.903246339910885
2, Coke,15,3,0.28515625,0.031982421875,89.91531947652041,10.0846805234796
2, Coke,15,4,0.08837890625,0.02587890625,77.35042735042735,22.64957264957265
2, Coke,15,5,0.65234375,0.15625,80.67632850241546,19.32367149758454
2, Coke,15,6,0.18359375,0.0025787353515625,98.6148676338005,1.3851323661994919
2, Coke,15,7,0.478515625,0.031494140625,93.82479655337482,6.17520344662518
2, Coke,16,0,0.5234375,0.038818359375,93.09596178897091,6.904038211029093
2, Coke,16,1,0.96484375,0.003173828125,99.672131147541,0.32786885245901637
2, Coke,16,2,0.44140625,0.025146484375,94.61015175300889,5.389848246991104
2, Coke,16,3,0.251953125,0.0283203125,89.89547038327527,10.104529616724738
2, Coke,16,4,0.95703125,0.00439453125,99.54291518537329,0.4570848146267141
2, Coke,16,5,0.89453125,0.0162353515625,98.21739713175177,1.7826028682482242
2, Coke,16,6,0.796875,0.031494140625,96.19805481874447,3.801945181255526
2, Coke,16,7,0.921875,0.009033203125,99.0296354576449,0.9703645423551011
2, Coke,17,0,0.1728515625,0.00860595703125,95.25731584258324,4.742684157416751
2, Coke,17,1,0.09814453125,0.0069580078125,93.37979094076655,6.620209059233449
2, Coke,17,2,0.39453125,0.0230712890625,94.47529961999416,5.524700380005846
2, Coke,17,3,0.90625,0.000782012939453125,99.91378331433762,0.08621668566237546
2, Coke,17,4,0.87109375,0.0054931640625,99.37334633059463,0.6266536694053754
2, Coke,17,5,0.064453125,0.030517578125,67.86632390745501,32.13367609254499
2, Coke,17,6,0.474609375,0.01153564453125,97.6271186440678,2.3728813559322033
2, Coke,17,7,0.25,0.0130615234375,95.03480278422273,4.965197215777263
2, Coke,18,0,0.06591796875,0.0028076171875,95.91474245115454,4.085257548845471
2, Coke,18,1,0.031494140625,0.0029754638671875,91.36786188579016,8.632138114209829
2, Coke,18,2,0.66015625,0.01531982421875,97.73199602421614,2.268003975783862
2, Coke,18,3,0.734375,0.01422119140625,98.10028536485935,1.8997146351406442
2, Coke,18,4,0.40234375,0.003326416015625,99.18001955916648,0.8199804408335214
2, Coke,18,5,0.56640625,0.005645751953125,99.01307015204054,0.9869298479594559
2, Coke,18,6,0.482421875,0.00634765625,98.7012987012987,1.2987012987012987
2, Coke,18,7,0.5078125,0.01202392578125,97.68697898321005,2.3130210167899494
2, Coke,19,0,0.22265625,0.006195068359375,97.29297239631951,2.7070276036804906
2, Coke,19,1,0.3515625,0.001983642578125,99.43892965041002,0.561070349589987
2, Coke,19,2,0.1552734375,0.00439453125,97.24770642201835,2.7522935779816518
2, Coke,19,3,0.0498046875,0.01336669921875,78.84057971014494,21.15942028985507
2, Coke,19,4,0.3828125,0.0218505859375,94.60030165912518,5.399698340874812
2, Coke,19,5,0.2255859375,0.09423828125,70.53435114503816,29.465648854961835
2, Coke,19,6,0.0859375,0.0030975341796875,96.5209940017138,3.479005998286204
2, Coke,19,7,0.08544921875,0.00341796875,96.15384615384616,3.8461538461538463
2, Coke,20,0,0.1484375,0.0028076171875,98.14366424535916,1.8563357546408392
2, Coke,20,1,0.047607421875,0.0022430419921875,95.50045913682277,4.499540863177227
2, Coke,20,2,0.314453125,0.01239013671875,96.20915032679738,3.7908496732026142
2, Coke,20,3,0.85546875,0.01141357421875,98.68337675139055,1.3166232486094487
2, Coke,20,4,0.12060546875,0.0576171875,67.67123287671232,32.32876712328767
2, Coke,20,5,0.06787109375,0.02783203125,70.91836734693877,29.081632653061224
2, Coke,20,6,0.173828125,0.01458740234375,92.25785552316165,7.742144476838354
2, Coke,20,7,0.408203125,0.0284423828125,93.48616158792285,6.51383841207716
2, Coke,21,0,0.6953125,0.017333984375,97.56766015758821,2.4323398424117846
2, Coke,21,1,0.51171875,0.00921630859375,98.23081429408319,1.769185705916813
2, Coke,21,2,0.043212890625,0.0079345703125,84.48687350835323,15.513126491646778
2, Coke,21,3,0.11376953125,0.07958984375,58.838383838383834,41.16161616161616
2, Coke,21,4,0.1357421875,0.02099609375,86.6043613707165,13.395638629283487
2, Coke,21,5,0.59765625,0.00628662109375,98.95907023749369,1.0409297625063163
2, Coke,21,6,0.032958984375,0.000637054443359375,98.10378108322925,1.8962189167707506
2, Coke,21,7,0.142578125,0.005615234375,96.21087314662273,3.789126853377265
2, Coke,22,0,0.6328125,0.0091552734375,98.57387335995436,1.426126640045636
2, Coke,22,1,0.83203125,0.0022125244140625,99.73478682347778,0.2652131765222322
2, Coke,22,2,0.5703125,0.00494384765625,99.14058355437666,0.8594164456233422
2, Coke,22,3,0.2392578125,0.027587890625,89.66148215919488,10.338517840805125
2, Coke,22,4,0.79296875,0.0032501220703125,99.59180544642686,0.40819455357313966
2, Coke,22,5,0.44921875,0.01068115234375,97.67750497677505,2.3224950232249504
2, Coke,22,6,0.4921875,0.01318359375,97.3913043478261,2.608695652173913
2, Coke,22,7,0.3984375,0.0126953125,96.91211401425178,3.0878859857482186
2, Coke,23,0,0.5234375,0.0174560546875,96.77273753103137,3.2272624689686302
2, Coke,23,1,0.52734375,0.0194091796875,96.45010046885466,3.5498995311453454
2, Coke,23,2,0.6875,0.004547119140625,99.34294659787449,0.6570534021255017
2, Coke,23,3,0.7421875,0.005889892578125,99.21266266878798,0.78733733121201
2, Coke,23,4,0.27734375,0.01373291015625,95.2820297756343,4.717970224365695
2, Coke,23,5,0.451171875,0.0133056640625,97.1353482260184,2.864651773981603
2, Coke,23,6,0.3828125,0.03515625,91.58878504672897,8.411214953271028
2, Coke,23,7,0.42578125,0.00653076171875,98.48934067485528,1.5106593251447127
2, Coke,24,0,0.25,0.4609375,35.16483516483517,64.83516483516483
2, Coke,24,1,0.462890625,0.00775146484375,98.35300220464272,1.6469977953572819
2, Coke,24,2,0.60546875,0.0291748046875,95.40296210809771,4.597037891902289
2, Coke,24,3,0.69921875,0.0072021484375,98.98047347503024,1.0195265249697598
2, Coke,24,4,0.0693359375,0.00567626953125,92.43287225386493,7.5671277461350686
2, Coke,24,5,0.5390625,0.01318359375,97.61273209549071,2.3872679045092835
2, Coke,24,6,0.169921875,0.04833984375,77.85234899328859,22.14765100671141
2, Coke,24,7,0.50390625,0.0201416015625,96.15653389238294,3.843466107617051
2, Coke,25,0,0.16796875,0.03369140625,83.29297820823246,16.707021791767556
2, Coke,25,1,0.107421875,0.00482177734375,95.7041870581838,4.295812941816204
2, Coke,25,2,0.77734375,0.0040283203125,99.48445555381971,0.5155444461802844
2, Coke,25,3,0.283203125,0.00677490234375,97.66364975794569,2.336350242054304
2, Coke,25,4,0.703125,0.007293701171875,98.97332359637441,1.0266764036255853
2, Coke,25,5,0.46484375,0.0081787109375,98.2709677419355,1.729032258064516
2, Coke,25,6,0.19140625,0.0037841796875,98.06128830519074,1.938711694809256
2, Coke,25,7,0.01519775390625,0.00177001953125,89.568345323741,10.431654676258994
3, can,0,0,0.05517578125,3.218650817871094e-05,99.94169952366352,0.058300476336484434
3, can,0,1,0.251953125,0.03076171875,89.11917098445595,10.880829015544041
3, can,0,2,0.4140625,0.09130859375,81.93236714975846,18.067632850241548
3, can,0,3,0.23828125,0.10205078125,70.01434720229555,29.98565279770445
3, can,0,4,0.034912109375,0.05224609375,40.056022408963585,59.943977591036415
3, can,0,5,0.053466796875,0.115234375,31.693198263386396,68.3068017366136
3, can,0,6,0.1640625,0.458984375,26.332288401253916,73.66771159874608
3, can,0,7,0.0146484375,0.037353515625,28.169014084507044,71.83098591549296
3, can,1,0,0.1337890625,0.0849609375,61.16071428571429,38.839285714285715
3, can,1,1,0.025390625,0.197265625,11.403508771929824,88.59649122807018
3, can,1,2,0.01373291015625,0.00142669677734375,90.58882737795672,9.411172622043281
3, can,1,3,0.01202392578125,0.00762939453125,61.18012422360248,38.81987577639752
3, can,1,4,0.6796875,0.000762939453125,99.88787729290935,0.11212270709064
3, can,1,5,0.03076171875,0.00182342529296875,94.40412081479748,5.595879185202528
3, can,1,6,0.75390625,0.0247802734375,96.81768302241731,3.1823169775826927
3, can,1,7,0.043212890625,0.00347900390625,92.54901960784314,7.450980392156863
3, can,2,0,0.024169921875,0.00482177734375,83.36842105263158,16.63157894736842
3, can,2,1,0.015869140625,0.00081634521484375,95.1074531321445,4.89254686785551
3, can,2,2,0.134765625,0.00102996826171875,99.24153042305748,0.7584695769425249
3, can,2,3,0.11669921875,0.017822265625,86.7513611615245,13.248638838475499
3, can,2,4,0.0157470703125,0.0038604736328125,80.3112840466926,19.688715953307394
3, can,2,5,0.000553131103515625,6.246566772460938e-05,89.85282726568552,10.147172734314484
3, can,2,6,0.0218505859375,0.01019287109375,68.19047619047619,31.80952380952381
3, can,2,7,0.034912109375,0.1201171875,22.51968503937008,77.48031496062993
3, can,3,0,0.020263671875,0.00714111328125,73.94209354120267,26.057906458797326
3, can,3,1,0.09716796875,0.01190185546875,89.08785674314494,10.912143256855064
3, can,3,2,0.044921875,0.0030059814453125,93.72811206622094,6.271887933779051
3, can,3,3,0.0098876953125,0.00135040283203125,87.9837067209776,12.016293279022404
3, can,3,4,0.0216064453125,0.00064849853515625,97.08604730887899,2.9139526911210147
3, can,3,5,0.01251220703125,0.0002651214599609375,97.92506344230482,2.074936557695178
3, can,3,6,0.006072998046875,0.00057220458984375,91.38920780711825,8.610792192881746
3, can,3,7,0.00933837890625,0.002777099609375,77.07808564231739,22.921914357682617
3, can,4,0,0.0732421875,0.0146484375,83.33333333333334,16.666666666666664
3, can,4,1,0.033203125,0.030517578125,52.10727969348659,47.89272030651341
3, can,4,2,0.1630859375,0.0247802734375,86.80961663417803,13.190383365821962
3, can,4,3,0.03125,0.026611328125,54.008438818565395,45.9915611814346
3, can,4,4,0.12451171875,0.007659912109375,94.20457169244978,5.795428307550219
3, can,4,5,0.00159454345703125,0.00384521484375,29.312762973352037,70.68723702664796
3, can,4,6,0.2421875,0.0244140625,90.84249084249085,9.157509157509157
3, can,4,7,0.130859375,0.22265625,37.01657458563536,62.98342541436463
3, can,5,0,0.02294921875,0.000762939453125,96.78249678249678,3.2175032175032174
3, can,5,1,0.044189453125,0.00860595703125,83.69942196531792,16.300578034682083
3, can,5,2,0.9296875,0.0016632080078125,99.82141979455085,0.1785802054491538
3, can,5,3,0.56640625,0.0177001953125,96.96969696969697,3.0303030303030303
3, can,5,4,0.041259765625,1.537799835205078e-05,99.96274271389004,0.03725728610996387
3, can,5,5,0.12353515625,0.038818359375,76.09022556390977,23.909774436090224
3, can,5,6,0.453125,0.040771484375,91.74493326742463,8.255066732575383
3, can,5,7,0.053955078125,0.1640625,24.748040313549833,75.25195968645016
3, can,6,0,0.01806640625,0.0228271484375,44.17910447761194,55.82089552238806
3, can,6,1,0.287109375,0.045166015625,86.4070536370316,13.592946362968405
3, can,6,2,0.67578125,0.025146484375,96.41239986067572,3.587600139324277
3, can,6,3,0.2177734375,0.005035400390625,97.74003561156006,2.25996438843994
3, can,6,4,0.37109375,0.0126953125,96.69211195928753,3.307888040712468
3, can,6,5,0.396484375,0.10986328125,78.30279652844744,21.697203471552555
3, can,6,6,0.220703125,0.038818359375,85.04233301975542,14.957666980244591
3, can,6,7,0.0400390625,0.01544189453125,72.16721672167216,27.83278327832783
3, can,7,0,0.1865234375,0.006195068359375,96.78543151227237,3.214568487727633
3, can,7,1,0.2001953125,0.0084228515625,95.96255119953189,4.03744880046811
3, can,7,2,0.494140625,0.05126953125,90.59982094897046,9.400179051029543
3, can,7,3,0.028564453125,0.0181884765625,61.096605744125334,38.90339425587467
3, can,7,4,0.01422119140625,0.00213623046875,86.94029850746269,13.059701492537313
3, can,7,5,0.0849609375,0.2236328125,27.531645569620256,72.46835443037975
3, can,7,6,0.00506591796875,0.0020599365234375,71.09207708779444,28.90792291220557
3, can,7,7,0.01904296875,0.0191650390625,49.84025559105431,50.159744408945684
3, can,8,0,0.75,0.005889892578125,99.22080019379062,0.7791998062093747
3, can,8,1,0.8515625,0.00011730194091796875,99.98622699039585,0.013773009604154746
3, can,8,2,0.23046875,0.01202392578125,95.04153032972565,4.9584696702743525
3, can,8,3,0.1279296875,0.00074005126953125,99.42484435220872,0.5751556477912837
3, can,8,4,0.5078125,0.005767822265625,98.87693861786202,1.1230613821379762
3, can,8,5,0.423828125,0.0019989013671875,99.53058372451356,0.46941627548643705
3, can,8,6,0.671875,0.002197265625,99.67403114813473,0.3259688518652662
3, can,8,7,0.2890625,0.01007080078125,96.63334013466638,3.366659865333605
3, can,9,0,0.041259765625,0.0218505859375,65.37717601547389,34.622823984526114
3, can,9,1,0.1533203125,0.00750732421875,95.33206831119546,4.667931688804554
3, can,9,2,0.427734375,0.00927734375,97.87709497206704,2.1229050279329607
3, can,9,3,0.6328125,0.0240478515625,96.33897045158892,3.6610295484110758
3, can,9,4,0.0625,0.0103759765625,85.76214405360135,14.237855946398659
3, can,9,5,0.06591796875,0.0038909912109375,94.42622950819673,5.573770491803279
3, can,9,6,0.625,0.0179443359375,97.20903740269603,2.790962597303968
3, can,9,7,0.63671875,0.0146484375,97.75112443778112,2.2488755622188905
3, can,10,0,0.010498046875,0.002593994140625,80.1864801864802,19.813519813519815
3, can,10,1,0.142578125,0.00640869140625,95.69848422777551,4.301515772224499
3, can,10,2,0.322265625,0.0198974609375,94.18480199785944,5.815198002140564
3, can,10,3,0.2734375,0.0458984375,85.62691131498471,14.37308868501529
3, can,10,4,0.578125,0.016845703125,97.16864997948296,2.8313500205170294
3, can,10,5,0.7265625,7.450580596923828e-06,99.9989745542613,0.001025445738702808
3, can,10,6,0.283203125,0.2099609375,57.42574257425742,42.57425742574257
3, can,10,7,0.0245361328125,0.00191497802734375,92.76031150850879,7.2396884914912025
